shouldReplace	verb	genre	number	noun	verbFreq	nounFreq
True	tanner	feminine	singular	tannerie	0	139
True	tapager	masculine	singular	tapage	0	71
True	taper	masculine	singular	tapage	0	71
True	taper	feminine	singular	tape	0	607
True	taper	feminine	singular	tapette	0	30
True	tapiner	masculine	singular	tapin	0	11
True	tapisser	masculine	singular	tapissage	0	1
True	tapoter	masculine	singular	tapotement	0	4
True	taquiner	feminine	singular	taquinerie	0	3
True	tarauder	masculine	singular	taraudage	0	27
True	tarder	masculine	singular	retard	0	2469
True	tarer	masculine	singular	tarage	0	11
True	tarifer	feminine	singular	tarification	0	196
True	tarifier	feminine	singular	tarification	0	196
True	tarir	masculine	singular	tarissement	0	35
True	tasser	masculine	singular	tassage	0	2
True	tasser	masculine	singular	tassement	0	68
True	tatillonner	masculine	singular	tatillonnage	0	1
True	tâtonner	masculine	singular	tâtonnement	0	33
True	tatouer	masculine	singular	tatouage	0	336
True	tatouiller	feminine	singular	tatouille	0	5
True	taxer	masculine	singular	taxage	0	4
True	taxer	feminine	singular	taxation	0	308
True	tayloriser	feminine	singular	taylorisation	0	6
True	techniciser	feminine	singular	technicisation	0	4
True	technocratiser	feminine	singular	technocratisation	0	1
True	teiller	masculine	singular	teillage	0	22
True	teindre	feminine	singular	teinture	0	377
True	teinter	feminine	singular	teinture	0	377
True	teinturer	feminine	singular	teinture	0	377
True	télécommander	feminine	singular	télécommande	0	223
True	télédiffuser	feminine	singular	télédiffusion	0	127
True	téléguider	masculine	singular	téléguidage	0	9
True	télescoper	masculine	singular	télescopage	0	21
True	télétraiter	masculine	singular	télétraitement	0	3
True	télétravailler	masculine	singular	télétravail	0	28
True	témoigner	masculine	singular	témoignage	0	3331
True	tempérer	masculine	singular	tempérage	0	5
True	tempérer	feminine	singular	tempérance	0	118
True	tempérer	feminine	singular	températion	0	1
True	temporaliser	feminine	singular	temporalisation	0	4
True	temporiser	feminine	singular	temporisation	0	28
True	tendre	feminine	singular	tendance	0	6781
True	tendre	feminine	singular	tension	0	5208
True	tendre	feminine	singular	tente	0	7201
True	tenir	feminine	singular	tenue	0	4023
True	tenter	feminine	singular	tentation	0	785
True	tenter	feminine	singular	tentative	0	5748
True	tergiverser	feminine	singular	tergiversation	0	3
True	terminer	feminine	singular	terminaison	0	548
True	ternir	masculine	singular	ternissement	0	4
True	terrasser	masculine	singular	terrassement	0	138
True	terrer	masculine	singular	terrage	0	22
True	terroriser	feminine	singular	terrorisation	0	1
True	terroriser	masculine	singular	terrorisme	0	1675
True	tester	masculine	singular	testage	0	2
True	tester	masculine	singular	test	0	9160
True	tétaniser	feminine	singular	tétanisation	0	3
True	téter	feminine	singular	tétée	0	38
True	texturer	masculine	singular	texturage	0	6
True	texturer	feminine	singular	texturation	0	10
True	texturiser	feminine	singular	texturisation	0	1
True	théâtraliser	feminine	singular	théâtralisation	0	18
True	thématiser	feminine	singular	thématisation	0	48
True	théoriser	feminine	singular	théorisation	0	112
True	thésauriser	feminine	singular	thésaurisation	0	39
True	thymectomiser	feminine	singular	thymectomie	0	6
True	thyroïdectomiser	feminine	singular	thyroïdectomie	0	8
True	tiercer	masculine	singular	tierçage	0	1
True	tiller	masculine	singular	tillage	0	1
True	timbrer	masculine	singular	timbrage	0	5
True	tintamarrer	masculine	singular	tintamarre	0	46
True	tinter	masculine	singular	tintement	0	18
True	tirailler	masculine	singular	tiraillement	0	11
True	tirer	feminine	singular	tirade	0	72
True	tirer	masculine	singular	tirage	0	2515
True	tirer	masculine	singular	tir	0	6373
True	tirer	feminine	singular	traction	0	5805
True	tisser	masculine	singular	tissage	0	538
True	titrer	masculine	singular	titrage	0	97
True	titrer	feminine	singular	titration	0	4
True	titulariser	feminine	singular	titularisation	0	109
True	toaster	masculine	singular	toast	0	172
True	toiletter	masculine	singular	toilettage	0	71
True	toiletter	feminine	singular	toilette	0	489
True	toiser	masculine	singular	toisage	0	1
True	tolérer	feminine	singular	tolérance	0	1824
True	tomber	feminine	singular	tombée	0	1133
True	tomber	masculine	singular	tombé	0	1950
True	tomber	masculine	singular	tomber	0	3383
True	tondre	masculine	singular	tondage	0	2
True	tondre	feminine	singular	tonte	0	56
True	tondre	feminine	singular	tonture	0	13
True	tonifier	feminine	singular	tonification	0	1
True	toper	masculine	singular	topage	0	1
True	topicaliser	feminine	singular	topicalisation	0	2
True	toquer	feminine	singular	toquade	0	3
True	torcher	masculine	singular	torchage	0	5
True	torcher	feminine	singular	torchée	0	1
True	tordre	masculine	singular	tordage	0	3
True	tordre	feminine	singular	torsion	0	443
True	toronner	masculine	singular	toronnage	0	2
True	torpiller	masculine	singular	torpillage	0	57
True	torréfier	feminine	singular	torréfaction	0	75
True	torser	feminine	singular	torsion	0	443
True	torsionner	feminine	singular	torsion	0	443
True	tortiller	masculine	singular	tortillage	0	1
True	torturer	feminine	singular	torture	0	1442
True	tosser	masculine	singular	tossage	0	8
True	totaliser	feminine	singular	totalisation	0	12
True	totémiser	feminine	singular	totémisation	0	49
True	toucher	feminine	singular	touche	0	4632
True	toucher	masculine	singular	toucher	0	2353
True	touer	masculine	singular	touage	0	20
True	touiller	masculine	singular	touillage	0	1
True	tourber	masculine	singular	tourbage	0	3
True	tourbillonner	masculine	singular	tourbillonnement	0	3
True	tourner	masculine	singular	tournage	0	3719
True	tourner	masculine	singular	tour	0	75871
True	tourner	feminine	singular	tournée	0	8067
True	tourner	masculine	singular	tournement	0	3
True	tourner	feminine	singular	tourne	0	4797
True	tournoyer	masculine	singular	tournoiement	0	25
True	tousser	feminine	singular	toux	0	288
True	toussoter	masculine	singular	toussotement	0	2
True	tracasser	feminine	singular	tracasserie	0	3
True	tracasser	masculine	singular	tracassin	0	33
True	tracer	masculine	singular	traçage	0	74
True	tracer	masculine	singular	tracement	0	1
True	tracer	masculine	singular	tracé	0	5227
True	trachéotomiser	feminine	singular	trachéotomie	0	30
True	tracter	masculine	singular	tractage	0	13
True	tracter	feminine	singular	traction	0	5805
True	tractionner	feminine	singular	traction	0	5805
True	traduire	feminine	singular	traduction	0	64318
True	trafiquer	masculine	singular	trafic	0	4834
True	trahir	feminine	singular	trahision	0	3
True	traîner	masculine	singular	traînage	0	5
True	traîner	feminine	singular	traînée	0	320
True	traîner	feminine	singular	traîne	0	308
True	traire	feminine	singular	traite	0	4751
True	traire	masculine	singular	trait	0	3922
True	traiter	feminine	singular	tractation	0	15
True	traiter	masculine	singular	traitement	0	12332
True	tramer	masculine	singular	tramage	0	32
True	trancher	masculine	singular	tranchage	0	18
True	transborder	masculine	singular	transbordement	0	81
True	transcender	feminine	singular	transcendance	0	262
True	transcoder	masculine	singular	transcodage	0	19
True	transcrire	feminine	singular	transcription	0	2610
True	transduire	feminine	singular	transduction	0	74
True	transférer	masculine	singular	transfèrement	0	7
True	transférer	masculine	singular	transfert	0	5843
True	transfigurer	feminine	singular	transfiguration	0	184
True	transformer	feminine	singular	transformation	0	5329
True	transfuser	feminine	singular	transfusion	0	336
True	transgresser	feminine	singular	transgression	0	211
True	transhumer	feminine	singular	transhumance	0	125
True	transiger	feminine	singular	transaction	0	820
True	transistoriser	feminine	singular	transistorisation	0	2
True	transiter	masculine	singular	transit	0	1914
True	translater	feminine	singular	translation	0	7791
True	translitérer	feminine	singular	translitération	0	87
True	translittérer	feminine	singular	translittération	0	1865
True	transmettre	feminine	singular	transmission	0	6358
True	transmigrer	feminine	singular	transmigration	0	43
True	transmuer	feminine	singular	transmutation	0	215
True	transmuter	feminine	singular	transmutation	0	215
True	transparaître	feminine	singular	transparence	0	974
True	transpirer	feminine	singular	transpiration	0	162
True	transplanter	feminine	singular	transplantation	0	219
True	transporter	feminine	singular	transportation	0	520
True	transporter	masculine	singular	transport	0	14350
True	transposer	feminine	singular	transposition	0	621
True	transsubstantier	feminine	singular	transsubstantiation	0	81
True	transsuder	feminine	singular	transsudation	0	1
True	transvaser	masculine	singular	transvasement	0	14
True	transverbérer	feminine	singular	transverbération	0	3
True	traquer	feminine	singular	traque	0	440
True	travailler	masculine	singular	travail	0	40299
True	traverser	feminine	singular	traversée	0	3806
True	travestir	masculine	singular	travestissement	0	66
True	trébucher	masculine	singular	trébuchement	0	3
True	trébucher	masculine	singular	trébucher	0	30
True	tréfiler	masculine	singular	tréfilage	0	21
True	trembler	masculine	singular	tremblement	0	1710
True	trembloter	feminine	singular	tremblote	0	2
True	tremper	masculine	singular	trempage	0	52
True	tremper	feminine	singular	trempe	0	305
True	tremper	feminine	singular	trempette	0	11
True	trémuler	feminine	singular	trémulation	0	2
True	trépaner	feminine	singular	trépanation	0	48
True	trépasser	masculine	singular	trépas	0	88
True	trépasser	masculine	singular	trépassement	0	2
True	trépider	feminine	singular	trépidation	0	6
True	tressaillir	masculine	singular	tressaillage	0	1
True	tressauter	masculine	singular	tressautement	0	2
True	tresser	masculine	singular	tressage	0	32
True	treuiller	masculine	singular	treuillage	0	6
True	trianguler	feminine	singular	triangulation	0	202
True	tricher	feminine	singular	triche	0	141
True	tricher	feminine	singular	tricherie	0	85
True	tricoter	masculine	singular	tricotage	0	43
True	tricoter	masculine	singular	tricot	0	145
True	trier	masculine	singular	triage	0	327
True	trier	masculine	singular	tri	0	1661
True	trifouiller	masculine	singular	trifouillis	0	16
True	trifurquer	feminine	singular	trifurcation	0	4
True	triller	masculine	singular	trille	0	92
True	trimarder	masculine	singular	trimard	0	2
True	triompher	feminine	singular	triomphe	0	3098
True	triompher	masculine	singular	triomphe	0	3098
True	tripler	masculine	singular	triplement	0	44
True	tripoter	masculine	singular	tripotage	0	2
True	tripoter	masculine	singular	tripot	0	24
True	triséquer	feminine	singular	trisection	0	43
True	triturer	masculine	singular	triturage	0	1
True	triturer	feminine	singular	trituration	0	34
True	triturer	feminine	singular	triture	0	5
True	trivialiser	feminine	singular	trivialisation	0	8
True	tromper	feminine	singular	tromperie	0	159
True	tronçonner	masculine	singular	tronçonnage	0	6
True	tronquer	masculine	singular	troncage	0	1
True	tronquer	feminine	singular	troncation	0	5
True	tronquer	feminine	singular	troncature	0	57
True	tronquer	masculine	singular	tronquage	0	2
True	tropicaliser	feminine	singular	tropicalisation	0	4
True	troquer	masculine	singular	troc	0	204
True	trotter	masculine	singular	trottis	0	2
True	trotter	masculine	singular	trotton	0	1
True	trottiner	masculine	singular	trottinement	0	1
True	trouer	masculine	singular	trouage	0	1
True	trousser	masculine	singular	troussage	0	1
True	trouver	feminine	singular	trouvaille	0	107
True	truander	masculine	singular	truandage	0	2
True	truander	feminine	singular	truanderie	0	1
True	truquer	masculine	singular	trucage	0	111
True	truquer	masculine	singular	truquage	0	18
True	trusquiner	masculine	singular	trusquin	0	24
True	tuber	masculine	singular	tubage	0	12
True	tuer	feminine	singular	tuerie	0	185
True	tuméfier	feminine	singular	tuméfaction	0	30
True	tumultuer	masculine	singular	tumulte	0	134
True	tunisifier	feminine	singular	tunisification	0	2
True	turbiner	masculine	singular	turbinage	0	12
True	turbiner	masculine	singular	turbin	0	5
True	turbuler	feminine	singular	turbulence	0	315
True	tuteurer	masculine	singular	tuteurage	0	5
True	tutoyer	masculine	singular	tutoiement	0	61
True	tuyauter	masculine	singular	tuyautage	0	3
True	twister	masculine	singular	twist	0	632
True	typer	masculine	singular	typage	0	239
True	typifier	feminine	singular	typification	0	22
True	typographier	feminine	singular	typographie	0	2076
True	tyranniser	feminine	singular	tyrannie	0	675
True	ulcérer	feminine	singular	ulcération	0	48
True	ultrafiltrer	feminine	singular	ultrafiltration	0	14
True	unifier	feminine	singular	unification	0	1424
True	uniformiser	feminine	singular	uniformisation	0	219
True	unir	feminine	singular	union	0	30563
True	universaliser	feminine	singular	universalisation	0	21
True	urbaniser	feminine	singular	urbanisation	0	981
True	uriner	masculine	singular	urinage	0	1
True	user	masculine	singular	usage	0	17534
True	user	masculine	singular	usement	0	1
True	user	masculine	singular	user	0	1078
True	user	feminine	singular	usure	0	745
True	usiner	masculine	singular	usinage	0	297
True	usurer	feminine	singular	usure	0	745
True	usurper	feminine	singular	usurpation	0	312
True	utiliser	feminine	singular	utilisation	0	20870
True	vacciner	feminine	singular	vaccination	0	515
True	vacher	masculine	singular	vachage	0	1
True	vaciller	feminine	singular	vacillation	0	1
True	vaciller	masculine	singular	vacillement	0	9
True	vadrouiller	feminine	singular	vadrouille	0	134
True	vagabonder	masculine	singular	vagabondage	0	57
True	vagir	masculine	singular	vagissement	0	4
True	vaincre	feminine	singular	victoire	0	22552
True	valider	feminine	singular	validation	0	857
True	vallonner	masculine	singular	vallonnement	0	12
True	valoriser	feminine	singular	valorisation	0	725
True	valser	feminine	singular	valse	0	950
True	vampiriser	feminine	singular	vampirisation	0	6
True	vampiriser	masculine	singular	vampirisme	0	71
True	vanner	masculine	singular	vannage	0	24
True	vanter	feminine	singular	vanterie	0	1
True	vapocraquer	masculine	singular	vapocraquage	0	13
True	vaporiser	feminine	singular	vaporisation	0	497
True	varapper	feminine	singular	varappe	0	15
True	varier	feminine	singular	variation	0	2679
True	vasculariser	feminine	singular	vascularisation	0	74
True	vasectomiser	feminine	singular	vasectomie	0	27
True	vassaliser	feminine	singular	vassalisation	0	13
True	vaticiner	feminine	singular	vaticination	0	1
True	végétaliser	feminine	singular	végétalisation	0	22
True	végéter	feminine	singular	végétation	0	1944
True	veiller	feminine	singular	veillée	0	198
